,日期,省,省确诊,省治愈,省死亡,市,确诊,治愈,死亡
0,2020-02-06,新疆维吾尔自治区,36,0,0,巴州,1,0,0
0,2020-02-06,新疆维吾尔自治区,36,0,0,第九师,4,0,0
0,2020-02-06,新疆维吾尔自治区,36,0,0,第八师,1,0,0
0,2020-02-06,新疆维吾尔自治区,36,0,0,第六师,1,0,0
0,2020-02-06,新疆维吾尔自治区,36,0,0,第七师,1,0,0
0,2020-02-06,福建省,215,14,0,福州,56,6,0
0,2020-02-06,福建省,215,14,0,莆田,42,1,0
0,2020-02-06,福建省,215,14,0,泉州,39,4,0
0,2020-02-06,福建省,215,14,0,厦门,21,1,0
0,2020-02-06,福建省,215,14,0,宁德,16,1,0
0,2020-02-06,福建省,215,14,0,漳州,16,1,0
0,2020-02-06,福建省,215,14,0,南平,12,0,0
0,2020-02-06,福建省,215,14,0,三明,11,0,0
0,2020-02-06,福建省,215,14,0,龙岩,2,0,0
0,2020-02-06,河北省,157,13,1,石家庄,24,3,0
0,2020-02-06,河北省,157,13,1,沧州,21,2,1
0,2020-02-06,河北省,157,13,1,邢台,19,0,0
0,2020-02-06,河北省,157,13,1,邯郸,18,2,0
0,2020-02-06,河北省,157,13,1,保定,17,4,0
0,2020-02-06,河北省,157,13,1,唐山,17,0,0
0,2020-02-06,河北省,157,13,1,廊坊,14,1,0
0,2020-02-06,河北省,157,13,1,张家口,12,1,0
0,2020-02-06,河北省,157,13,1,衡水,7,0,0
0,2020-02-06,河北省,157,13,1,承德,5,0,0
0,2020-02-06,河北省,157,13,1,秦皇岛,3,0,0
0,2020-02-06,重庆市,400,24,2,万州区,70,2,1
0,2020-02-06,重庆市,400,24,2,九龙坡区,19,0,1
0,2020-02-06,重庆市,400,24,2,云阳县,19,3,0
0,2020-02-06,重庆市,400,24,2,江北区,18,1,0
0,2020-02-06,重庆市,400,24,2,开州区,18,2,0
0,2020-02-06,重庆市,400,24,2,渝中区,18,0,0
0,2020-02-06,重庆市,400,24,2,垫江县,17,1,0
0,2020-02-06,重庆市,400,24,2,忠县,15,1,0
0,2020-02-06,重庆市,400,24,2,合川区,15,0,0
0,2020-02-06,重庆市,400,24,2,两江新区,14,0,0
0,2020-02-06,重庆市,400,24,2,綦江区,13,0,0
0,2020-02-06,重庆市,400,24,2,渝北区,12,1,0
0,2020-02-06,重庆市,400,24,2,长寿区,12,2,0
0,2020-02-06,重庆市,400,24,2,石柱县,12,0,0
0,2020-02-06,重庆市,400,24,2,奉节县,12,1,0
0,2020-02-06,重庆市,400,24,2,巫溪县,11,1,0
0,2020-02-06,重庆市,400,24,2,潼南区,10,0,0
0,2020-02-06,重庆市,400,24,2,丰都县,9,1,0
0,2020-02-06,重庆市,400,24,2,璧山区,8,0,0
0,2020-02-06,重庆市,400,24,2,巫山县,8,4,0
0,2020-02-06,重庆市,400,24,2,南岸区,8,0,0
0,2020-02-06,重庆市,400,24,2,荣昌区,8,0,0
0,2020-02-06,重庆市,400,24,2,大渡口区,7,1,0
0,2020-02-06,重庆市,400,24,2,大足区,7,0,0
0,2020-02-06,重庆市,400,24,2,铜梁区,7,0,0
0,2020-02-06,重庆市,400,24,2,江津区,4,0,0
0,2020-02-06,重庆市,400,24,2,高新区,4,0,0
0,2020-02-06,重庆市,400,24,2,梁平区,4,0,0
0,2020-02-06,重庆市,400,24,2,涪陵区,3,0,0
0,2020-02-06,重庆市,400,24,2,巴南区,3,0,0
0,2020-02-06,重庆市,400,24,2,永川区,3,1,0
0,2020-02-06,重庆市,400,24,2,城口县,2,1,0
0,2020-02-06,重庆市,400,24,2,黔江区,2,0,0
0,2020-02-06,重庆市,400,24,2,沙坪坝区,2,0,0
0,2020-02-06,重庆市,400,24,2,彭水县,2,0,0
0,2020-02-06,重庆市,400,24,2,秀山县,1,1,0
0,2020-02-06,重庆市,400,24,2,武隆区,1,0,0
0,2020-02-06,重庆市,400,24,2,酉阳,1,0,0
0,2020-02-06,重庆市,400,24,2,万盛经开区,1,0,0
0,2020-02-06,山西省,90,12,0,晋中,26,5,0
0,2020-02-06,山西省,90,12,0,运城,17,1,0
0,2020-02-06,山西省,90,12,0,太原,9,1,0
0,2020-02-06,山西省,90,12,0,大同,9,0,0
0,2020-02-06,山西省,90,12,0,晋城,7,0,0
0,2020-02-06,山西省,90,12,0,吕梁,6,3,0
0,2020-02-06,山西省,90,12,0,长治,5,0,0
0,2020-02-06,山西省,90,12,0,朔州,4,1,0
0,2020-02-06,山西省,90,12,0,阳泉,3,0,0
0,2020-02-06,山西省,90,12,0,忻州,3,0,0
0,2020-02-06,山西省,90,12,0,临汾,1,1,0
0,2020-02-06,甘肃省,62,6,0,兰州,30,3,0
0,2020-02-06,甘肃省,62,6,0,天水,10,0,0
0,2020-02-06,甘肃省,62,6,0,定西,5,1,0
0,2020-02-06,甘肃省,62,6,0,陇南,4,0,0
0,2020-02-06,甘肃省,62,6,0,临夏,3,2,0
0,2020-02-06,甘肃省,62,6,0,张掖,2,0,0
0,2020-02-06,甘肃省,62,6,0,白银,2,0,0
0,2020-02-06,甘肃省,62,6,0,甘南,2,0,0
0,2020-02-06,甘肃省,62,6,0,庆阳,2,0,0
0,2020-02-06,甘肃省,62,6,0,金昌,1,0,0
0,2020-02-06,甘肃省,62,6,0,平凉,1,0,0
0,2020-02-06,海南省,106,8,1,三亚,30,6,0
0,2020-02-06,海南省,106,8,1,海口,16,2,0
0,2020-02-06,海南省,106,8,1,万宁,11,0,0
0,2020-02-06,海南省,106,8,1,儋州,10,0,0
0,2020-02-06,海南省,106,8,1,琼海,6,0,0
0,2020-02-06,海南省,106,8,1,未知地区,6,0,0
0,2020-02-06,海南省,106,8,1,临高,5,0,0
0,2020-02-06,海南省,106,8,1,陵水,4,0,0
0,2020-02-06,海南省,106,8,1,澄迈,4,0,1
0,2020-02-06,海南省,106,8,1,定安,3,0,0
0,2020-02-06,海南省,106,8,1,昌江,3,0,0
0,2020-02-06,海南省,106,8,1,东方,3,0,0
0,2020-02-06,海南省,106,8,1,保亭,2,0,0
0,2020-02-06,海南省,106,8,1,琼中,1,0,0
0,2020-02-06,海南省,106,8,1,乐东,1,0,0
0,2020-02-06,海南省,106,8,1,文昌,1,0,0
0,2020-02-06,吉林省,59,4,0,长春,29,1,0
0,2020-02-06,吉林省,59,4,0,四平,9,0,0
0,2020-02-06,吉林省,59,4,0,吉林市,5,2,0
0,2020-02-06,吉林省,59,4,0,辽源,5,0,0
0,2020-02-06,吉林省,59,4,0,公主岭,4,1,0
0,2020-02-06,吉林省,59,4,0,延边,4,0,0
0,2020-02-06,吉林省,59,4,0,松原,2,0,0
0,2020-02-06,吉林省,59,4,0,通化,1,0,0
0,2020-02-06,宁夏回族自治区,40,1,0,银川,25,1,0
0,2020-02-06,宁夏回族自治区,40,1,0,吴忠,8,0,0
0,2020-02-06,宁夏回族自治区,40,1,0,中卫,3,0,0
0,2020-02-06,宁夏回族自治区,40,1,0,固原,2,0,0
0,2020-02-06,宁夏回族自治区,40,1,0,宁东管委会,1,0,0
0,2020-02-06,宁夏回族自治区,40,1,0,石嘴山,1,0,0
0,2020-02-05,湖北省,16678,537,479,武汉,8351,374,362
0,2020-02-05,湖北省,16678,537,479,黄冈,1645,52,25
0,2020-02-05,湖北省,16678,537,479,孝感,1462,6,18
0,2020-02-05,湖北省,16678,537,479,襄阳,735,7,2
0,2020-02-05,湖北省,16678,537,479,荆州,713,12,9
0,2020-02-05,湖北省,16678,537,479,随州,706,9,8
0,2020-02-05,湖北省,16678,537,479,黄石,509,23,2
0,2020-02-05,湖北省,16678,537,479,宜昌,496,9,4
0,2020-02-05,湖北省,16678,537,479,荆门,422,16,16
0,2020-02-05,湖北省,16678,537,479,咸宁,384,2,0
0,2020-02-05,湖北省,16678,537,479,鄂州,382,6,18
0,2020-02-05,湖北省,16678,537,479,十堰,318,9,0
0,2020-02-05,湖北省,16678,537,479,仙桃,225,0,4
0,2020-02-05,湖北省,16678,537,479,恩施州,138,10,0
0,2020-02-05,湖北省,16678,537,479,天门,128,0,10
0,2020-02-05,湖北省,16678,537,479,潜江,54,0,1
0,2020-02-05,湖北省,16678,537,479,神农架林区,10,2,0
0,2020-02-05,广东省,895,49,0,深圳,291,16,0
0,2020-02-05,广东省,895,49,0,广州,249,12,0
0,2020-02-05,广东省,895,49,0,珠海,72,4,0
0,2020-02-05,广东省,895,49,0,佛山,50,1,0
0,2020-02-05,广东省,895,49,0,东莞,44,1,0
0,2020-02-05,广东省,895,49,0,中山,36,3,0
0,2020-02-05,广东省,895,49,0,惠州,34,1,0
0,2020-02-05,广东省,895,49,0,汕头,20,3,0
0,2020-02-05,广东省,895,49,0,湛江,18,4,0
0,2020-02-05,广东省,895,49,0,肇庆,13,1,0
0,2020-02-05,广东省,895,49,0,阳江,12,0,0
0,2020-02-05,广东省,895,49,0,梅州,10,0,0
0,2020-02-05,广东省,895,49,0,清远,10,2,0
0,2020-02-05,广东省,895,49,0,江门,7,0,0
0,2020-02-05,广东省,895,49,0,韶关,6,1,0
0,2020-02-05,广东省,895,49,0,揭阳,6,0,0
0,2020-02-05,广东省,895,49,0,茂名,6,0,0
0,2020-02-05,广东省,895,49,0,汕尾,5,0,0
0,2020-02-05,广东省,895,49,0,潮州,5,0,0
0,2020-02-05,广东省,895,49,0,河源,1,0,0
0,2020-02-05,广东省,895,49,0,未明确地区,0,7,0
0,2020-02-05,黑龙江省,190,8,2,哈尔滨,73,6,0
0,2020-02-05,黑龙江省,190,8,2,绥化,24,0,2
0,2020-02-05,黑龙江省,190,8,2,齐齐哈尔,20,0,0
0,2020-02-05,黑龙江省,190,8,2,双鸭山,16,1,0
0,2020-02-05,黑龙江省,190,8,2,鸡西,12,0,0
0,2020-02-05,黑龙江省,190,8,2,大庆,11,0,0
0,2020-02-05,黑龙江省,190,8,2,佳木斯,11,0,0
0,2020-02-05,黑龙江省,190,8,2,牡丹江,9,0,0
0,2020-02-05,黑龙江省,190,8,2,七台河,9,0,0
0,2020-02-05,黑龙江省,190,8,2,大兴安岭,2,0,0
0,2020-02-05,黑龙江省,190,8,2,鹤岗,2,0,0
0,2020-02-05,黑龙江省,190,8,2,黑河,1,0,0
0,2020-02-05,江苏省,341,23,0,苏州,55,4,0
0,2020-02-05,江苏省,341,23,0,南京,47,10,0
0,2020-02-05,江苏省,341,23,0,徐州,45,1,0
0,2020-02-05,江苏省,341,23,0,无锡,26,1,0
0,2020-02-05,江苏省,341,23,0,泰州,26,1,0
0,2020-02-05,江苏省,341,23,0,淮安,26,1,0
0,2020-02-05,江苏省,341,23,0,南通,25,0,0
0,2020-02-05,江苏省,341,23,0,常州,24,2,0
0,2020-02-05,江苏省,341,23,0,连云港,20,1,0
0,2020-02-05,江苏省,341,23,0,扬州,15,0,0
0,2020-02-05,江苏省,341,23,0,盐城,15,2,0
0,2020-02-05,江苏省,341,23,0,宿迁,11,0,0
0,2020-02-05,江苏省,341,23,0,镇江,6,0,0
0,2020-02-05,江苏省,341,23,0,待明确地区,0,5,0
0,2020-02-05,四川省,301,24,1,成都,92,17,1
0,2020-02-05,四川省,301,24,1,南充,28,1,0
0,2020-02-05,四川省,301,24,1,广安,24,1,0
0,2020-02-05,四川省,301,24,1,绵阳,17,2,0
0,2020-02-05,四川省,301,24,1,达州,17,1,0
0,2020-02-05,四川省,301,24,1,内江,15,0,0
0,2020-02-05,四川省,301,24,1,巴中,15,0,0
0,2020-02-05,四川省,301,24,1,德阳,12,0,0
0,2020-02-05,四川省,301,24,1,攀枝花,11,0,0
0,2020-02-05,四川省,301,24,1,泸州,10,0,0
0,2020-02-05,四川省,301,24,1,甘孜州,10,0,0
0,2020-02-05,四川省,301,24,1,自贡,9,0,0
0,2020-02-05,四川省,301,24,1,宜宾,7,0,0
0,2020-02-05,四川省,301,24,1,凉山州,7,0,0
0,2020-02-05,四川省,301,24,1,广元,6,0,0
0,2020-02-05,四川省,301,24,1,雅安,6,0,0
0,2020-02-05,四川省,301,24,1,遂宁,5,1,0
0,2020-02-05,四川省,301,24,1,眉山,5,1,0
0,2020-02-05,四川省,301,24,1,乐山,2,0,0
0,2020-02-05,四川省,301,24,1,资阳,2,0,0
0,2020-02-05,四川省,301,24,1,阿坝州,1,0,0
0,2020-02-05,陕西省,165,6,0,西安,70,5,0
0,2020-02-05,陕西省,165,6,0,安康,19,1,0
0,2020-02-05,陕西省,165,6,0,汉中,19,0,0
0,2020-02-05,陕西省,165,6,0,咸阳,15,0,0
0,2020-02-05,陕西省,165,6,0,宝鸡,10,0,0
0,2020-02-05,陕西省,165,6,0,渭南,9,0,0
0,2020-02-05,陕西省,165,6,0,延安,7,0,0
0,2020-02-05,陕西省,165,6,0,铜川,7,0,0
0,2020-02-05,陕西省,165,6,0,商洛,6,0,0
0,2020-02-05,陕西省,165,6,0,榆林,1,0,0
0,2020-02-05,陕西省,165,6,0,韩城,1,0,0
0,2020-02-05,陕西省,165,6,0,杨凌,1,0,0
0,2020-02-05,上海市,243,15,1,外地来沪人员,86,6,1
0,2020-02-05,上海市,243,15,1,浦东新区,46,0,0
0,2020-02-05,上海市,243,15,1,静安区,13,0,0
0,2020-02-05,上海市,243,15,1,徐汇区,12,0,0
0,2020-02-05,上海市,243,15,1,宝山区,12,0,0
0,2020-02-05,上海市,243,15,1,闵行区,12,0,0
0,2020-02-05,上海市,243,15,1,松江区,10,0,0
0,2020-02-05,上海市,243,15,1,长宁区,9,0,0
0,2020-02-05,上海市,243,15,1,虹口区,7,0,0
0,2020-02-05,上海市,243,15,1,奉贤区,7,0,0
0,2020-02-05,上海市,243,15,1,普陀区,6,0,0
0,2020-02-05,上海市,243,15,1,杨浦区,6,0,0
0,2020-02-05,上海市,243,15,1,黄浦区,5,0,0
0,2020-02-05,上海市,243,15,1,嘉定区,4,0,0
0,2020-02-05,上海市,243,15,1,青浦区,4,0,0
0,2020-02-05,上海市,243,15,1,金山区,2,0,0
0,2020-02-05,上海市,243,15,1,崇明区,2,0,0
0,2020-02-05,上海市,243,15,1,未知地区,0,9,0
0,2020-02-05,安徽省,530,23,0,合肥,93,5,0
0,2020-02-05,安徽省,530,23,0,阜阳,84,3,0
0,2020-02-05,安徽省,530,23,0,亳州,58,2,0
0,2020-02-05,安徽省,530,23,0,安庆,56,3,0
0,2020-02-05,安徽省,530,23,0,蚌埠,48,0,0
0,2020-02-05,安徽省,530,23,0,六安,34,1,0
0,2020-02-05,安徽省,530,23,0,马鞍山,30,1,0
0,2020-02-05,安徽省,530,23,0,宿州,24,0,0
0,2020-02-05,安徽省,530,23,0,芜湖,23,2,0
0,2020-02-05,安徽省,530,23,0,铜陵,19,1,0
0,2020-02-05,安徽省,530,23,0,淮北,14,0,0
0,2020-02-05,安徽省,530,23,0,淮南,12,2,0
0,2020-02-05,安徽省,530,23,0,滁州,11,1,0
0,2020-02-05,安徽省,530,23,0,池州,11,1,0
0,2020-02-05,安徽省,530,23,0,黄山,9,0,0
0,2020-02-05,安徽省,530,23,0,宣城,4,1,0
0,2020-02-05,湖南省,661,54,0,长沙,164,8,0
0,2020-02-05,湖南省,661,54,0,岳阳,89,2,0
0,2020-02-05,湖南省,661,54,0,邵阳,68,2,0
0,2020-02-05,湖南省,661,54,0,常德,56,3,0
0,2020-02-05,湖南省,661,54,0,娄底,45,3,0
0,2020-02-05,湖南省,661,54,0,益阳,40,6,0
0,2020-02-05,湖南省,661,54,0,衡阳,39,5,0
0,2020-02-05,湖南省,661,54,0,株洲,38,2,0
0,2020-02-05,湖南省,661,54,0,怀化,35,6,0
0,2020-02-05,湖南省,661,54,0,永州,30,8,0
0,2020-02-05,湖南省,661,54,0,郴州,24,2,0
0,2020-02-05,湖南省,661,54,0,湘潭,23,4,0
0,2020-02-05,湖南省,661,54,0,湘西自治州,7,1,0
0,2020-02-05,湖南省,661,54,0,张家界,3,2,0
0,2020-02-05,广西壮族自治区,150,13,0,北海,29,2,0
0,2020-02-05,广西壮族自治区,150,13,0,南宁,28,0,0
0,2020-02-05,广西壮族自治区,150,13,0,桂林,26,4,0
0,2020-02-05,广西壮族自治区,150,13,0,柳州,17,3,0
0,2020-02-05,广西壮族自治区,150,13,0,防城港,13,1,0
0,2020-02-05,广西壮族自治区,150,13,0,河池,9,0,0
0,2020-02-05,广西壮族自治区,150,13,0,玉林,8,1,0
0,2020-02-05,广西壮族自治区,150,13,0,梧州,5,2,0
0,2020-02-05,广西壮族自治区,150,13,0,贵港,5,0,0
0,2020-02-05,广西壮族自治区,150,13,0,贺州,4,0,0
0,2020-02-05,广西壮族自治区,150,13,0,钦州,4,0,0
0,2020-02-05,广西壮族自治区,150,13,0,百色,2,0,0
0,2020-02-05,山东省,307,15,0,青岛,35,3,0
0,2020-02-05,山东省,307,15,0,临沂,30,1,0
0,2020-02-05,山东省,307,15,0,济南,29,0,0
0,2020-02-05,山东省,307,15,0,烟台,27,0,0
0,2020-02-05,山东省,307,15,0,威海,27,2,0
0,2020-02-05,山东省,307,15,0,济宁,25,3,0
0,2020-02-05,山东省,307,15,0,德州,24,1,0
0,2020-02-05,山东省,307,15,0,枣庄,17,0,0
0,2020-02-05,山东省,307,15,0,潍坊,16,0,0
0,2020-02-05,山东省,307,15,0,日照,14,0,0
0,2020-02-05,山东省,307,15,0,淄博,14,0,0
0,2020-02-05,山东省,307,15,0,泰安,14,1,0
0,2020-02-05,山东省,307,15,0,聊城,12,0,0
0,2020-02-05,山东省,307,15,0,菏泽,12,2,0
0,2020-02-05,山东省,307,15,0,滨州,11,2,0
0,2020-02-05,辽宁省,89,4,0,沈阳,23,1,0
0,2020-02-05,辽宁省,89,4,0,大连,14,3,0
0,2020-02-05,辽宁省,89,4,0,盘锦,8,0,0
0,2020-02-05,辽宁省,89,4,0,锦州,7,0,0
0,2020-02-05,辽宁省,89,4,0,丹东,7,0,0
0,2020-02-05,辽宁省,89,4,0,葫芦岛,7,0,0
0,2020-02-05,辽宁省,89,4,0,阜新,7,0,0
0,2020-02-05,辽宁省,89,4,0,朝阳,6,0,0
0,2020-02-05,辽宁省,89,4,0,本溪,3,0,0
0,2020-02-05,辽宁省,89,4,0,铁岭,3,0,0
0,2020-02-05,辽宁省,89,4,0,辽阳,2,0,0
0,2020-02-05,辽宁省,89,4,0,营口,1,0,0
0,2020-02-05,辽宁省,89,4,0,鞍山,1,0,0
0,2020-02-05,青海省,17,3,0,西宁,14,3,0
0,2020-02-05,青海省,17,3,0,海北州,3,0,0
0,2020-02-05,云南省,124,5,0,昆明,35,0,0
0,2020-02-05,云南省,124,5,0,西双版纳,15,1,0
0,2020-02-05,云南省,124,5,0,玉溪,12,1,0
0,2020-02-05,云南省,124,5,0,昭通,10,0,0
0,2020-02-05,云南省,124,5,0,曲靖,10,1,0
0,2020-02-05,云南省,124,5,0,保山,8,0,0
0,2020-02-05,云南省,124,5,0,丽江,7,0,0
0,2020-02-05,云南省,124,5,0,大理,7,1,0
0,2020-02-05,云南省,124,5,0,红河,5,1,0
0,2020-02-05,云南省,124,5,0,德宏,5,0,0
0,2020-02-05,云南省,124,5,0,普洱,4,0,0
0,2020-02-05,云南省,124,5,0,楚雄,4,0,0
0,2020-02-05,云南省,124,5,0,临沧,1,0,0
0,2020-02-05,云南省,124,5,0,文山,1,0,0
0,2020-02-05,河南省,764,50,2,信阳,138,6,0
0,2020-02-05,河南省,764,50,2,南阳,107,2,2
0,2020-02-05,河南省,764,50,2,郑州,92,13,0
0,2020-02-05,河南省,764,50,2,驻马店,82,2,0
0,2020-02-05,河南省,764,50,2,商丘,61,3,0
0,2020-02-05,河南省,764,50,2,周口,56,1,0
0,2020-02-05,河南省,764,50,2,新乡,39,2,0
0,2020-02-05,河南省,764,50,2,安阳,35,1,0
0,2020-02-05,河南省,764,50,2,平顶山,34,0,0
0,2020-02-05,河南省,764,50,2,漯河,24,1,0
0,2020-02-05,河南省,764,50,2,许昌,24,0,0
0,2020-02-05,河南省,764,50,2,洛阳,17,1,0
0,2020-02-05,河南省,764,50,2,开封,17,1,0
0,2020-02-05,河南省,764,50,2,焦作,15,1,0
0,2020-02-05,河南省,764,50,2,鹤壁,10,0,0
0,2020-02-05,河南省,764,50,2,三门峡,7,0,0
0,2020-02-05,河南省,764,50,2,濮阳,4,0,0
0,2020-02-05,河南省,764,50,2,济源,2,0,0
0,2020-02-05,天津市,69,2,1,宝坻区,15,0,1
0,2020-02-05,天津市,69,2,1,河北区,10,0,0
0,2020-02-05,天津市,69,2,1,河东区,10,0,0
0,2020-02-05,天津市,69,2,1,和平区,6,0,0
0,2020-02-05,天津市,69,2,1,外地来津人员,6,0,0
0,2020-02-05,天津市,69,2,1,河西区,4,0,0
0,2020-02-05,天津市,69,2,1,宁河区,4,0,0
0,2020-02-05,天津市,69,2,1,东丽区,3,0,0
0,2020-02-05,天津市,69,2,1,南开区,3,0,0
0,2020-02-05,天津市,69,2,1,西青区,3,0,0
0,2020-02-05,天津市,69,2,1,滨海新区,2,0,0
0,2020-02-05,天津市,69,2,1,红桥区,2,1,0
0,2020-02-05,天津市,69,2,1,津南区,1,0,0
0,2020-02-05,北京市,253,24,1,海淀区,45,0,0
0,2020-02-05,北京市,253,24,1,朝阳区,43,0,0
0,2020-02-05,北京市,253,24,1,大兴区,29,2,0
0,2020-02-05,北京市,253,24,1,西城区,29,0,0
0,2020-02-05,北京市,253,24,1,外地来京人员,21,2,0
0,2020-02-05,北京市,253,24,1,丰台区,20,0,0
0,2020-02-05,北京市,253,24,1,昌平区,15,0,0
0,2020-02-05,北京市,253,24,1,通州区,13,0,0
0,2020-02-05,北京市,253,24,1,房山区,11,0,0
0,2020-02-05,北京市,253,24,1,石景山区,7,0,0
0,2020-02-05,北京市,253,24,1,东城区,6,0,0
0,2020-02-05,北京市,253,24,1,顺义区,6,0,0
0,2020-02-05,北京市,253,24,1,怀柔区,4,0,0
0,2020-02-05,北京市,253,24,1,门头沟区,3,0,0
0,2020-02-05,北京市,253,24,1,延庆区,1,0,0
0,2020-02-05,北京市,253,24,1,待明确地区,0,20,1
0,2020-02-05,内蒙古自治区,42,3,0,鄂尔多斯,11,2,0
0,2020-02-05,内蒙古自治区,42,3,0,包头,7,0,0
0,2020-02-05,内蒙古自治区,42,3,0,呼和浩特,5,0,0
0,2020-02-05,内蒙古自治区,42,3,0,巴彦淖尔,4,0,0
0,2020-02-05,内蒙古自治区,42,3,0,乌兰察布,3,0,0
0,2020-02-05,内蒙古自治区,42,3,0,呼伦贝尔,3,1,0
0,2020-02-05,内蒙古自治区,42,3,0,赤峰,3,0,0
0,2020-02-05,内蒙古自治区,42,3,0,锡林郭勒盟,2,0,0
0,2020-02-05,内蒙古自治区,42,3,0,乌海市,2,0,0
0,2020-02-05,内蒙古自治区,42,3,0,兴安盟,1,0,0
0,2020-02-05,内蒙古自治区,42,3,0,通辽,1,0,0
0,2020-02-05,江西省,548,27,0,南昌,134,7,0
0,2020-02-05,江西省,548,27,0,九江,86,3,0
0,2020-02-05,江西省,548,27,0,新余,69,4,0
0,2020-02-05,江西省,548,27,0,上饶,69,5,0
0,2020-02-05,江西省,548,27,0,宜春,48,3,0
0,2020-02-05,江西省,548,27,0,赣州,48,1,0
0,2020-02-05,江西省,548,27,0,抚州,44,1,0
0,2020-02-05,江西省,548,27,0,萍乡,22,1,0
0,2020-02-05,江西省,548,27,0,吉安,15,1,0
0,2020-02-05,江西省,548,27,0,鹰潭,9,0,0
0,2020-02-05,江西省,548,27,0,景德镇,4,1,0
0,2020-02-05,浙江省,895,78,0,温州,364,28,0
0,2020-02-05,浙江省,895,78,0,杭州,141,14,0
0,2020-02-05,浙江省,895,78,0,台州,122,14,0
0,2020-02-05,浙江省,895,78,0,宁波,120,4,0
0,2020-02-05,浙江省,895,78,0,金华,44,8,0
0,2020-02-05,浙江省,895,78,0,绍兴,30,3,0
0,2020-02-05,浙江省,895,78,0,嘉兴,27,0,0
0,2020-02-05,浙江省,895,78,0,丽水,16,1,0
0,2020-02-05,浙江省,895,78,0,衢州,15,2,0
0,2020-02-05,浙江省,895,78,0,湖州,9,1,0
0,2020-02-05,浙江省,895,78,0,舟山,7,3,0
0,2020-02-05,贵州省,64,9,1,贵阳,12,4,0
0,2020-02-05,贵州省,64,9,1,毕节,11,0,0
0,2020-02-05,贵州省,64,9,1,六盘水,9,0,1
0,2020-02-05,贵州省,64,9,1,遵义,9,0,0
0,2020-02-05,贵州省,64,9,1,铜仁,6,2,0
0,2020-02-05,贵州省,64,9,1,黔南州,6,3,0
0,2020-02-05,贵州省,64,9,1,黔东南州,5,0,0
0,2020-02-05,贵州省,64,9,1,黔西南州,3,0,0
0,2020-02-05,贵州省,64,9,1,安顺,3,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,乌鲁木齐,12,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,伊犁州,9,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,第九师,4,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,昌吉,2,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,吐鲁番,1,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,第七师,1,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,第八师,1,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,阿克苏,1,0,0
0,2020-02-05,新疆维吾尔自治区,32,0,0,第六师,1,0,0
0,2020-02-05,福建省,205,11,0,福州,55,4,0
0,2020-02-05,福建省,205,11,0,莆田,38,1,0
0,2020-02-05,福建省,205,11,0,泉州,37,4,0
0,2020-02-05,福建省,205,11,0,厦门,21,1,0
0,2020-02-05,福建省,205,11,0,漳州,15,0,0
0,2020-02-05,福建省,205,11,0,宁德,14,1,0
0,2020-02-05,福建省,205,11,0,南平,12,0,0
0,2020-02-05,福建省,205,11,0,三明,11,0,0
0,2020-02-05,福建省,205,11,0,龙岩,2,0,0
0,2020-02-05,河北省,136,6,1,石家庄,21,1,0
0,2020-02-05,河北省,136,6,1,沧州,20,0,1
0,2020-02-05,河北省,136,6,1,保定,17,4,0
0,2020-02-05,河北省,136,6,1,邢台,16,0,0
0,2020-02-05,河北省,136,6,1,邯郸,14,0,0
0,2020-02-05,河北省,136,6,1,廊坊,13,1,0
0,2020-02-05,河北省,136,6,1,唐山,12,0,0
0,2020-02-05,河北省,136,6,1,张家口,10,0,0
0,2020-02-05,河北省,136,6,1,衡水,5,0,0
0,2020-02-05,河北省,136,6,1,承德,4,0,0
0,2020-02-05,河北省,136,6,1,秦皇岛,3,0,0
0,2020-02-05,重庆市,376,15,2,万州区,67,2,1
0,2020-02-05,重庆市,376,15,2,九龙坡区,19,0,1
0,2020-02-05,重庆市,376,15,2,开州区,18,0,0
0,2020-02-05,重庆市,376,15,2,云阳县,18,2,0
0,2020-02-05,重庆市,376,15,2,江北区,16,0,0
0,2020-02-05,重庆市,376,15,2,渝中区,16,0,0
0,2020-02-05,重庆市,376,15,2,忠县,15,1,0
0,2020-02-05,重庆市,376,15,2,垫江县,15,1,0
0,2020-02-05,重庆市,376,15,2,两江新区,14,0,0
0,2020-02-05,重庆市,376,15,2,渝北区,12,0,0
0,2020-02-05,重庆市,376,15,2,长寿区,12,0,0
0,2020-02-05,重庆市,376,15,2,石柱县,12,0,0
0,2020-02-05,重庆市,376,15,2,綦江区,12,0,0
0,2020-02-05,重庆市,376,15,2,巫溪县,11,1,0
0,2020-02-05,重庆市,376,15,2,合川区,11,0,0
0,2020-02-05,重庆市,376,15,2,奉节县,11,1,0
0,2020-02-05,重庆市,376,15,2,璧山区,8,0,0
0,2020-02-05,重庆市,376,15,2,巫山县,8,4,0
0,2020-02-05,重庆市,376,15,2,南岸区,8,0,0
0,2020-02-05,重庆市,376,15,2,荣昌区,8,0,0
